,radiant_1,radiant_2,radiant_3,radiant_4,radiant_5,dire_1,dire_2,dire_3,dire_4,dire_5,radiant_win,match_id
20435,14,30,47,41,110,8,26,59,72,27,1,3905515664
20436,4,14,63,21,74,70,23,99,2,32,1,3905515665
20437,18,32,63,22,28,62,34,7,72,35,1,3905515668
20438,22,42,45,67,120,44,35,91,36,69,1,3905515669
20439,81,67,93,34,25,99,4,1,35,5,0,3905515670
20440,26,18,99,1,74,7,35,104,4,12,0,3905515673
20441,71,74,41,21,30,48,88,22,75,99,1,3905515676
20442,97,100,9,54,23,47,84,74,14,95,1,3905515678
20443,70,31,17,85,9,16,120,21,54,5,1,3905515694
20444,108,73,101,41,28,6,2,26,42,35,1,3905515695
20445,75,99,40,56,12,5,32,47,42,2,1,3905515698
20446,96,14,30,68,41,20,7,44,16,8,0,3905515700
20447,21,67,88,45,25,22,41,23,32,110,0,3905515701
20448,86,69,104,11,48,75,2,34,3,44,0,3905515703
20449,14,78,22,63,86,105,74,25,35,104,0,3905515704
20450,8,99,76,57,32,100,31,47,97,75,0,3905515708
20451,75,51,114,105,23,71,11,93,22,81,0,3905515712
20452,17,32,5,48,104,78,23,50,74,94,1,3905515713
20453,104,11,63,35,5,44,86,4,99,112,1,3905515715
20454,64,67,113,96,31,60,8,23,84,48,0,3905515716
20455,103,10,61,74,33,64,93,4,53,52,0,3905515719
20456,35,96,68,93,71,4,11,41,25,62,1,3905515729
20457,42,26,67,110,35,112,21,71,23,74,1,3905515730
20458,6,68,75,100,28,26,9,54,14,11,0,3905515733
20459,7,18,34,100,2,30,76,43,51,104,0,3905515736
20460,67,74,107,69,14,22,111,46,1,16,1,3905515738
20461,32,58,95,11,68,44,12,75,104,34,1,3905515739
20462,46,9,48,11,23,2,76,25,44,6,1,3905515741
20463,35,62,42,12,77,28,74,71,96,48,1,3905515744
20464,21,18,2,87,31,93,71,56,5,7,1,3905515746
20465,120,63,14,8,18,104,75,32,92,49,1,3905515747
20466,8,62,6,28,22,23,17,68,32,67,0,3905515752
20467,35,75,44,7,53,74,67,14,32,105,0,3905515772
20468,68,42,39,8,23,13,69,30,41,107,0,3905515773
20469,23,78,15,16,3,74,6,21,84,14,0,3905515774
20470,42,17,104,110,86,114,20,102,4,11,0,3905515775
20471,48,2,53,27,34,3,35,69,4,93,1,3905515779
20472,55,1,48,119,23,69,105,106,86,104,0,3905515782
20473,36,73,50,54,104,14,28,26,11,23,1,3905515786
20474,14,39,53,18,99,51,69,26,11,94,0,3905515787
20475,39,101,28,21,109,57,14,46,18,9,0,3905515791
20476,107,21,84,69,48,51,22,8,59,27,0,3905515798
20477,95,14,105,71,96,98,6,97,30,35,0,3905515800
20478,44,23,8,14,33,20,6,81,28,19,1,3905515804
20479,100,30,81,74,109,47,101,78,1,4,1,3905515825
20480,67,30,34,29,52,43,74,119,1,82,1,3905515827
20481,23,14,26,10,15,25,104,22,44,68,0,3905515829
20482,102,12,23,62,86,8,84,21,114,27,0,3905515834
20483,21,48,101,40,47,91,5,114,46,97,1,3905515837
20484,14,34,114,33,11,8,31,84,25,5,1,3905515839
20485,69,41,32,93,21,75,30,49,48,62,1,3905515841
20486,45,14,6,119,78,41,32,11,22,7,0,3905515842
20487,44,105,101,14,4,6,72,5,2,1,0,3905515844
20488,106,99,21,87,67,11,14,29,44,30,0,3905515846
20489,71,60,93,64,22,104,26,21,12,112,1,3905515848
20490,8,113,7,22,41,21,71,13,5,119,0,3905515871
20491,119,74,84,44,5,48,29,22,23,21,0,3905515873
20492,27,76,93,63,99,64,74,61,104,49,0,3905515874
20493,16,5,74,30,35,98,106,77,88,9,0,3905515875
20494,22,92,20,69,93,27,106,48,90,103,0,3905515876
20495,38,50,114,59,104,87,71,52,106,108,1,3905515883
20496,112,35,21,88,98,47,8,42,20,29,1,3905515885
20497,47,101,67,111,69,22,65,89,20,8,1,3905515886
20498,18,75,25,21,7,2,48,20,94,100,0,3905515890
20499,63,11,14,1,69,21,25,4,35,48,1,3905515893
20500,8,69,90,1,58,93,23,102,32,94,0,3905515896
20501,20,98,26,8,22,2,64,21,9,48,0,3905515897
20502,63,101,79,5,8,30,99,107,41,74,0,3905515898
20503,5,67,74,97,21,93,48,101,109,30,1,3905515899
20504,21,72,7,70,71,100,48,93,104,86,1,3905515922
20505,48,86,14,21,104,85,11,108,29,8,1,3905515923
20506,95,3,22,32,106,8,25,5,99,62,1,3905515932
20507,36,23,59,67,83,27,92,6,96,74,0,3905515934
20508,18,114,93,31,5,4,37,39,35,8,0,3905515936
20509,7,82,90,96,60,120,67,74,100,28,0,3905515940
20510,56,96,1,11,91,35,104,86,5,93,0,3905515941
20511,28,104,93,31,46,9,32,84,99,67,1,3905515944
20512,44,69,37,71,32,48,72,3,101,6,1,3905515959
20513,44,75,104,14,22,100,82,1,2,63,1,3905515960
20514,75,50,99,12,23,40,27,14,42,17,1,3905515962
20515,97,8,106,87,40,23,101,74,51,93,0,3905515964
20516,41,63,102,83,93,72,26,75,104,14,1,3905515965
20517,67,35,50,73,63,74,83,11,98,18,1,3905515966
20518,39,9,97,30,114,87,34,1,51,101,0,3905515967
20519,32,91,95,101,2,87,35,5,48,99,0,3905515998
20520,102,17,55,14,105,119,36,47,75,39,0,3905516000
20521,16,81,45,11,84,74,35,32,8,27,1,3905516002
20522,47,28,23,119,8,80,14,83,74,93,0,3905516004
20523,91,44,2,39,86,100,8,55,26,11,1,3905516007
20524,32,35,49,73,4,104,44,74,93,120,0,3905516011
20525,1,36,74,104,68,28,44,25,55,35,0,3905516013
20526,42,34,104,5,95,81,68,97,59,75,1,3905516014
20527,13,69,94,44,5,14,75,36,2,67,0,3905516015
20528,52,81,35,41,14,43,64,104,29,62,1,3905516017
20529,6,32,29,114,27,93,13,99,15,35,1,3905516018
20530,2,23,54,110,27,87,47,48,29,30,0,3905516019
20531,28,47,1,103,8,6,113,35,109,26,1,3905516041
20532,21,63,14,101,39,8,43,97,105,32,1,3905516042
20533,68,74,4,72,35,98,6,17,44,71,1,3905516043
20534,41,35,14,2,119,27,25,86,99,44,0,3905516045
20535,11,8,51,64,14,21,54,104,26,52,1,3905516046
20536,100,35,99,112,46,14,41,49,55,1,0,3905516047
20537,31,105,103,41,94,119,62,74,84,64,1,3905516049
20538,105,14,31,44,2,22,40,8,41,35,0,3905516051
20539,69,18,25,26,104,46,21,2,5,63,0,3905516052
20540,96,9,83,25,42,23,11,98,105,71,1,3905516053
20541,5,12,74,110,99,44,7,29,81,86,1,3905516054
20542,119,44,29,1,40,8,110,74,104,4,0,3905516057
20543,28,15,93,11,99,32,63,2,74,90,0,3905516059
20544,99,56,27,41,26,93,105,62,35,18,0,3905516060
20545,34,53,68,95,52,86,16,106,1,21,0,3905516062
20546,112,91,44,52,99,12,35,6,20,5,1,3905516063
20547,36,8,105,99,30,59,35,104,54,50,1,3905516064
20548,100,31,35,93,17,20,1,13,75,14,0,3905516085
20549,53,37,86,23,48,69,106,41,16,27,0,3905516090
20550,8,39,54,30,14,10,86,32,7,35,0,3905516091
20551,86,6,50,44,28,56,2,71,97,35,0,3905516092
20552,38,5,111,36,105,59,93,91,14,32,1,3905516112
20553,42,100,11,14,69,62,28,22,72,102,1,3905516114
20554,51,10,49,27,31,36,74,14,81,101,0,3905516118
20555,9,104,1,47,105,53,33,14,22,41,1,3905516126
20556,48,59,105,90,74,58,104,86,23,81,1,3905516132
20557,21,111,109,114,48,35,52,38,68,93,0,3905516136
20558,53,27,25,98,1,17,120,88,54,71,0,3905516137
20559,26,4,120,22,42,62,65,68,21,10,1,3905516165
20560,14,11,98,1,28,51,99,8,70,86,1,3905516166
20561,7,74,44,4,35,32,2,101,68,104,0,3905516167
20562,74,75,48,18,59,8,63,99,14,97,0,3905516171
20563,44,13,95,75,6,14,18,41,23,35,1,3905516173
20564,48,5,71,106,87,119,39,81,30,44,1,3905516177
20565,34,31,2,93,56,61,57,44,75,53,1,3905516178
20566,18,92,8,119,34,21,16,59,50,44,0,3905516179
20567,56,32,14,64,47,11,60,26,71,1,1,3905516180
20568,91,55,119,8,11,14,15,67,22,39,1,3905516181
20569,13,120,27,95,21,64,104,111,11,106,1,3905516183
20570,47,93,75,74,26,41,21,57,97,43,1,3905516184
20571,108,26,43,102,8,38,104,7,101,52,0,3905516185
20572,113,96,93,99,11,88,75,40,54,71,0,3905516205
20573,32,98,7,62,4,44,9,21,81,35,0,3905516206
20574,21,7,110,94,36,5,74,8,119,33,1,3905516208
20575,47,90,2,54,68,101,66,71,21,41,1,3905516211
20576,64,101,51,93,49,88,54,106,75,104,1,3905516212
20577,35,81,22,19,44,74,42,99,16,63,0,3905516213
20578,18,120,44,35,71,110,102,62,6,56,0,3905516215
20579,76,39,111,81,30,7,27,8,94,20,0,3905516219
20580,8,71,60,36,7,14,44,112,10,68,1,3905516227
20581,11,93,14,40,113,8,23,48,104,25,1,3905516250
20582,114,44,39,8,65,86,5,23,6,104,0,3905516253
20583,31,99,33,6,17,63,16,74,8,14,1,3905516254
20584,5,93,23,21,104,35,101,114,81,32,0,3905516255
20585,35,87,104,84,99,83,23,49,26,63,1,3905516256
20586,12,8,2,9,22,14,35,93,47,4,0,3905516259
20587,7,98,8,47,119,100,18,14,96,35,0,3905516262
20588,44,100,27,11,26,94,84,25,29,79,1,3905516263
20589,48,2,8,5,73,93,20,47,33,11,1,3905516264
20590,6,64,88,53,67,26,104,93,55,73,1,3905516265
20591,21,94,31,6,19,103,106,23,51,41,1,3905516266
20592,32,11,2,5,8,18,75,44,16,34,1,3905516267
20593,62,22,48,28,12,32,44,101,18,14,0,3905516286
20594,86,8,43,6,7,63,113,35,97,41,0,3905516287
20595,1,5,104,20,7,36,41,112,16,8,0,3905516289
20596,120,40,7,18,63,85,22,88,64,48,0,3905516290
20597,88,101,104,86,91,27,102,14,25,85,0,3905516299
20598,37,65,14,35,8,12,5,11,2,89,1,3905516301
20599,83,7,99,11,15,84,106,86,2,8,0,3905516304
20600,67,75,105,106,42,82,7,5,2,44,1,3905516311
20601,3,7,106,48,57,93,14,21,105,52,0,3905516313
20602,75,8,2,14,59,23,57,7,41,104,0,3905516317
20603,35,71,26,104,39,119,14,93,21,99,0,3905516339
20604,14,41,32,35,104,44,96,11,71,53,1,3905516344
20605,47,8,71,2,5,99,93,114,27,104,0,3905516345
20606,79,35,95,87,71,93,9,7,98,25,0,3905516346
20607,93,13,21,42,3,50,8,17,14,114,0,3905516349
20608,12,26,47,97,56,50,72,100,95,70,1,3905516357
20609,26,42,81,14,74,9,6,32,18,45,1,3905516359
20610,25,72,78,94,114,22,14,44,27,34,0,3905516360
20611,46,44,5,32,81,8,35,2,62,95,0,3905516372
20612,71,60,97,81,87,100,11,51,10,86,1,3905516378
20613,43,83,85,26,23,32,33,8,44,86,0,3905516380
20614,74,2,71,16,77,21,72,75,17,14,1,3905516381
20615,22,68,42,81,79,44,30,74,18,73,1,3905516382
20616,51,15,44,11,63,14,8,27,34,41,0,3905516383
20617,32,64,84,49,57,47,74,1,42,26,0,3905516385
20618,34,8,114,23,4,93,21,14,49,38,1,3905516386
20619,12,61,32,11,21,8,91,27,106,93,0,3905516389
20620,7,11,114,81,22,67,31,12,35,51,0,3905516390
20621,93,36,67,22,89,15,42,21,85,1,0,3905516391
20622,41,63,21,14,74,101,34,48,2,7,1,3905516392
20623,5,25,17,35,14,48,20,71,44,12,0,3905516393
20624,21,85,8,32,75,14,84,93,11,114,1,3905516395
20625,11,96,16,40,114,5,97,17,119,41,0,3905516397
20626,96,93,28,74,44,35,64,21,29,32,1,3905516399
20627,74,26,86,6,99,39,120,29,21,75,0,3905516400
20628,4,21,63,18,49,19,17,1,7,104,1,3905516401
20629,40,35,96,81,27,76,103,86,26,2,1,3905516425
20630,14,97,84,35,48,22,41,69,87,71,1,3905516426
20631,35,108,9,6,84,27,76,53,81,71,1,3905516431
20632,73,66,101,99,21,2,59,4,102,35,1,3905516435
20633,63,21,11,2,33,59,18,64,54,71,1,3905516440
20634,30,14,105,35,4,37,72,63,62,104,0,3905516442
20635,8,23,89,21,94,54,26,120,48,46,1,3905516446
20636,14,23,86,80,45,63,22,7,1,11,0,3905516451
20637,25,100,42,74,8,26,23,67,14,4,1,3905516475
20638,65,77,62,64,21,32,106,101,63,120,1,3905516476
20639,89,86,79,23,109,106,14,12,101,13,1,3905516477
20640,44,98,32,99,9,5,62,21,113,2,1,3905516479
20641,67,104,71,74,30,36,88,21,8,20,0,3905516480
20642,11,5,6,25,41,34,64,88,114,35,0,3905516481
20643,14,34,67,87,60,1,84,69,47,90,1,3905516482
20644,61,20,108,60,105,110,45,7,1,14,0,3905516484
20645,4,14,48,62,37,32,63,43,41,82,1,3905516488
20646,5,69,48,14,22,84,34,93,77,68,1,3905516490
20647,84,6,48,40,67,1,14,7,106,4,1,3905516492
20648,84,39,9,114,23,98,14,74,105,113,1,3905516493
20649,9,39,10,26,99,35,42,23,119,85,1,3905516494
20650,8,83,9,94,7,12,74,2,62,26,0,3905516514
20651,32,41,47,49,68,36,20,67,62,53,1,3905516516
20652,17,32,35,28,67,69,61,63,2,11,0,3905516518
20653,75,48,14,47,18,93,22,8,23,26,0,3905516520
20654,114,99,32,4,31,21,11,111,86,48,1,3905516521
20655,44,48,11,17,81,18,35,41,2,39,0,3905516522
20656,104,14,20,89,93,50,21,32,48,42,0,3905516523
20657,11,23,38,14,18,46,119,44,103,7,1,3905516527
20658,66,14,85,74,4,93,104,119,11,32,0,3905516528
20659,17,18,103,101,2,76,21,68,104,49,1,3905516529
20660,11,5,44,14,48,32,58,47,30,67,1,3905516533
20661,56,15,75,99,101,21,8,104,5,62,0,3905516535
20662,87,109,64,35,101,30,93,63,32,74,0,3905516536
20663,1,14,22,48,5,50,8,42,96,75,1,3905516539
20664,67,32,15,71,77,5,18,9,114,49,1,3905516540
20665,14,47,71,41,40,43,23,69,3,93,0,3905516576
20666,8,57,96,11,88,17,26,2,90,93,0,3905516578
20667,77,106,21,44,14,71,11,86,23,53,1,3905516583
20668,30,74,103,41,8,11,48,2,101,26,1,3905516584
20669,6,99,21,43,12,35,44,46,4,22,1,3905516587
20670,76,93,28,22,40,99,46,44,62,2,0,3905516588
20671,75,34,103,104,95,14,44,97,52,76,1,3905516592
20672,58,34,14,108,82,16,11,9,15,103,0,3905516595
20673,22,87,44,14,114,10,5,86,101,99,0,3905516596
20674,48,21,26,38,7,96,112,25,14,18,0,3905516597
20675,32,81,54,27,46,31,4,34,44,8,1,3905516614
20676,48,14,32,79,23,35,104,11,5,71,0,3905516616
20677,28,62,5,75,101,56,114,61,35,71,1,3905516617
20678,67,23,94,16,46,1,62,11,50,81,1,3905516618
20679,5,42,21,2,14,101,57,73,34,93,1,3905516621
20680,104,12,25,101,21,62,96,35,72,87,0,3905516622
20681,94,54,6,5,44,16,74,76,21,98,0,3905516632
20682,63,76,14,51,25,39,18,101,21,28,1,3905516633
20683,80,83,108,22,37,35,67,7,101,29,0,3905516635
20684,14,54,11,2,26,8,101,76,44,83,1,3905516648
20685,12,35,8,44,39,18,6,114,42,104,0,3905516650
20686,22,74,100,8,96,9,3,76,67,29,1,3905516651
20687,74,5,20,8,99,104,88,76,29,86,1,3905516652
20688,44,82,36,85,84,45,2,51,106,114,0,3905516653
20689,49,6,119,100,99,41,5,58,37,56,1,3905516654
20690,21,22,4,6,114,12,32,14,93,18,0,3905516657
20691,87,71,1,23,57,19,11,22,93,101,1,3905516660
20692,27,112,72,65,8,74,48,28,100,30,0,3905516661
20693,41,68,64,29,74,103,114,119,76,8,1,3905516663
20694,63,42,104,13,3,96,14,35,8,105,0,3905516666
20695,75,28,70,74,23,56,11,7,22,8,1,3905516667
20696,104,94,48,5,31,62,22,81,64,7,0,3905516668
20697,80,76,31,12,62,63,4,28,32,7,0,3905516669
20698,48,93,46,2,100,99,74,32,25,6,1,3905516691
20699,5,11,30,42,1,56,22,101,14,38,1,3905516693
20700,99,63,62,25,35,8,13,31,108,74,1,3905516699
20701,86,100,21,5,95,14,87,41,67,26,0,3905516700
20702,44,53,86,94,106,81,7,14,97,72,0,3905516701
20703,44,34,2,7,26,4,42,51,86,95,0,3905516703
20704,72,25,108,42,64,73,3,14,36,41,1,3905516705
20705,35,6,100,8,9,1,48,72,74,44,1,3905516707
20706,107,93,51,52,25,8,88,35,31,14,1,3905516708
20707,35,14,42,21,8,11,63,12,59,66,1,3905516711
20708,21,14,67,32,22,17,99,84,35,5,1,3905516713
20709,22,63,23,98,17,2,75,32,61,11,0,3905516714
20710,41,27,74,89,64,36,16,10,31,8,1,3905516726
20711,15,34,7,35,53,99,32,16,44,94,0,3905516727
20712,8,71,22,7,35,114,17,67,70,81,0,3905516733
20713,41,11,68,7,55,12,62,34,14,104,1,3905516734
20714,41,90,22,11,14,1,74,57,93,119,1,3905516736
20715,62,108,35,30,93,95,26,14,74,104,1,3905516751
20716,10,32,26,45,108,120,74,59,21,42,1,3905516753
20717,17,96,101,95,86,21,2,14,20,74,0,3905516754
20718,21,64,87,74,5,1,33,14,84,34,0,3905516760
20719,35,7,1,76,14,5,49,18,67,74,1,3905516761
20720,76,22,44,88,99,51,2,93,87,34,0,3905516783
20721,86,2,74,48,52,114,80,14,5,120,1,3905516784
20722,32,42,11,69,31,21,81,7,101,5,1,3905516787
20723,68,55,8,20,31,51,87,21,107,93,0,3905516793
20724,49,11,36,41,64,100,7,71,6,75,1,3905516794
20725,8,74,21,86,23,75,29,40,35,80,1,3905516797
20726,99,88,21,22,62,43,48,20,11,51,0,3905516802
20727,17,88,8,97,23,5,34,64,41,2,1,3905516803
20728,31,44,47,93,95,41,22,49,14,90,1,3905516804
20729,87,88,42,39,41,26,93,9,22,32,0,3905516806
20730,35,23,54,41,75,13,76,4,104,12,0,3905516818
20731,23,44,56,73,35,50,1,34,55,22,1,3905516821
20732,6,35,15,36,95,41,25,46,93,70,1,3905516823
20733,104,68,41,14,44,26,12,32,23,83,0,3905516825
20734,21,119,4,14,104,67,11,9,2,41,0,3905516826
20735,69,31,44,27,39,98,34,26,23,8,1,3905516829
20736,74,104,14,69,8,32,31,56,22,81,0,3905516830
20737,36,32,72,48,41,35,119,4,2,44,0,3905516831
20738,4,41,8,21,53,48,98,10,59,14,1,3905516834
20739,17,1,74,23,71,29,36,22,21,70,0,3905516836
20740,99,46,104,23,17,30,42,74,12,93,0,3905516837
20741,102,14,11,101,73,68,76,16,34,104,0,3905516838
20742,18,35,34,95,57,54,71,43,83,68,1,3905516861
20743,16,119,22,8,35,29,72,44,9,14,0,3905516862
20744,36,75,23,83,41,99,5,106,14,93,1,3905516863
20745,101,40,11,7,1,81,67,87,106,15,0,3905516868
20746,23,32,44,7,71,41,74,6,35,8,1,3905516869
20747,7,98,21,47,28,72,16,22,32,15,1,3905516870
20748,108,74,9,86,93,98,32,53,41,11,1,3905516871
20749,93,18,11,51,62,67,7,33,104,26,0,3905516872
20750,36,19,23,34,45,66,93,39,120,54,0,3905516873
20751,34,18,23,25,5,99,16,8,90,76,1,3905516874
20752,5,46,42,12,16,14,99,11,75,18,1,3905516879
20753,107,81,120,76,3,102,2,64,47,66,1,3905516880
20754,40,33,3,35,10,54,94,5,86,32,0,3905516881
20755,12,85,27,41,71,22,40,95,114,44,1,3905516883
20756,81,66,6,35,92,26,71,18,104,21,1,3905516884
20757,70,56,14,63,49,4,59,71,22,1,1,3905516910
20758,49,22,26,70,41,23,67,71,14,11,1,3905516911
20759,85,36,35,81,34,113,95,9,7,32,1,3905516912
20760,51,36,35,94,30,96,1,74,104,20,0,3905516913
20761,25,4,10,14,39,100,19,75,69,48,1,3905516914
20762,63,119,108,21,7,87,76,41,86,31,0,3905516916
20763,30,17,85,22,93,29,74,90,1,86,1,3905516917
20764,41,47,119,8,59,22,63,48,99,32,0,3905516922
20765,34,77,57,5,104,98,89,74,27,67,0,3905516924
20766,43,18,21,98,112,59,102,104,26,42,1,3905516928
20767,67,4,8,30,22,71,98,79,17,93,1,3905516930
20768,51,26,87,46,119,22,41,48,71,8,0,3905516931
20769,108,93,2,22,34,7,4,62,14,76,1,3905516932
20770,6,25,21,65,23,104,28,8,48,103,0,3905516934
20771,19,88,17,35,1,8,69,86,113,104,1,3905516950
20772,35,101,42,108,55,49,20,21,44,50,1,3905516956
20773,75,87,41,106,59,44,86,22,8,109,1,3905516958
20774,14,74,23,101,31,18,110,64,51,17,0,3905516960
20775,1,48,7,11,16,81,12,22,13,4,1,3905516963
20776,86,15,74,93,3,44,11,71,37,98,0,3905516965
20777,34,35,111,28,12,6,41,74,2,23,0,3905516966
20778,6,31,35,2,21,1,62,74,4,63,0,3905516967
20779,81,93,30,95,61,79,44,64,104,101,1,3905516968
20780,97,74,85,95,33,84,80,8,11,75,0,3905516993
20781,41,23,67,57,111,14,104,93,45,35,1,3905516994
20782,87,95,33,97,44,14,67,92,17,57,0,3905516996
20783,70,9,7,5,48,17,96,21,23,41,1,3905516999
20784,35,7,53,8,17,14,100,74,101,109,1,3905517001
20785,114,4,14,26,93,9,35,31,42,99,0,3905517002
20786,99,21,95,27,75,11,18,104,26,39,0,3905517003
20787,1,50,60,74,62,63,27,42,35,68,1,3905517009
20788,79,108,34,14,44,31,93,7,15,11,1,3905517012
20789,48,63,7,12,2,5,119,14,88,18,0,3905517015
20790,99,93,8,21,23,16,7,48,89,17,1,3905517016
20791,113,35,56,104,62,11,105,32,51,23,0,3905517017
20792,14,104,6,22,12,35,96,27,41,48,1,3905517018
20793,1,102,64,39,96,21,35,41,101,85,0,3905517020
20794,22,1,99,106,15,83,4,30,49,46,0,3905517021
20795,31,69,93,14,8,6,119,5,64,10,1,3905517022
20796,17,26,95,60,31,14,63,8,86,48,1,3905517025
20797,22,10,76,14,36,73,53,74,28,105,1,3905517039
20798,81,98,47,7,8,44,67,5,93,2,1,3905517044
20799,71,31,41,75,56,20,11,86,94,112,0,3905517048
20800,5,35,4,105,44,113,54,72,6,68,1,3905517049
20801,95,35,8,90,99,94,18,2,17,48,1,3905517050
20802,22,93,26,14,110,27,98,11,48,95,1,3905517054
20803,63,47,2,5,67,14,75,114,74,84,1,3905517056
20804,100,101,8,22,60,14,9,75,78,12,1,3905517075
20805,1,35,8,11,32,14,41,18,104,40,0,3905517082
20806,14,36,2,11,35,39,120,99,22,75,1,3905517083
20807,2,48,101,32,4,8,29,45,23,44,0,3905517084
20808,18,8,30,6,108,36,69,76,21,4,0,3905517085
20809,99,31,114,30,63,22,60,64,21,50,0,3905517087
20810,35,28,21,59,2,70,16,14,74,22,1,3905517088
20811,14,73,101,7,8,102,1,84,5,11,0,3905517091
20812,14,46,54,21,68,96,105,84,12,23,1,3905517094
20813,63,69,30,20,48,119,21,70,2,40,0,3905517096
20814,58,8,76,42,2,22,26,18,35,25,0,3905517097
20815,9,100,61,14,106,32,5,35,104,42,1,3905517109
20816,32,27,14,6,48,103,11,35,63,68,0,3905517110
20817,74,97,75,93,23,106,114,8,26,20,1,3905517113
20818,51,14,21,31,48,12,108,86,25,22,1,3905517120
20819,104,119,100,35,95,74,112,5,69,6,0,3905517121
20820,119,69,62,10,74,28,7,34,15,102,1,3905517126
20821,8,7,4,56,6,14,34,80,26,51,1,3905517128
20822,34,96,83,5,48,20,28,51,14,44,1,3905517129
20823,67,76,21,90,69,99,119,8,22,36,0,3905517130
20824,45,29,54,3,7,50,32,119,59,22,1,3905517131
20825,11,8,32,67,88,42,21,101,9,35,1,3905517134
20826,54,14,5,85,23,6,16,51,43,32,0,3905517153
20827,56,95,96,12,108,59,19,47,2,50,0,3905517160
20828,3,21,74,1,14,10,26,111,56,47,1,3905517165
20829,74,99,27,1,23,26,14,39,8,83,0,3905517167
20830,89,14,81,1,27,8,91,23,120,44,0,3905517168
20831,21,16,5,104,73,26,84,14,81,7,1,3905517172
20832,7,63,5,8,9,113,48,86,21,31,0,3905517179
20833,4,99,35,27,2,95,18,63,62,30,0,3905517210
20834,100,40,75,48,85,21,30,41,69,106,1,3905517211
20835,46,44,70,119,113,104,74,4,22,5,0,3905517212
20836,1,22,9,36,14,94,85,7,31,44,1,3905517213
20837,11,26,30,114,54,99,91,96,19,74,1,3905517214
20838,32,49,56,50,93,10,42,2,53,23,1,3905517217
20839,76,119,81,90,120,12,14,21,41,32,0,3905517218
20840,91,32,8,76,47,18,73,94,69,1,0,3905517220
20841,35,21,8,44,33,86,30,48,93,49,0,3905517221
20842,103,95,51,60,84,120,91,44,54,25,1,3905517223
20843,8,36,104,11,26,110,92,63,102,73,0,3905517224
20844,59,75,20,6,100,22,32,89,8,104,1,3905517231
20845,94,108,101,46,62,83,20,23,109,14,1,3905517232
20846,18,9,99,41,57,32,44,3,56,47,1,3905517233
20847,93,14,119,45,74,6,98,11,91,26,0,3905517235
20848,98,34,28,44,62,11,32,6,14,99,1,3905517256
20849,29,7,41,83,94,35,76,40,15,105,1,3905517258
20850,14,11,8,2,84,54,99,22,9,5,0,3905517261
20851,41,101,10,53,43,13,14,48,99,30,1,3905517262
20852,48,26,82,101,2,34,120,64,50,1,1,3905517263
20853,41,103,104,68,22,84,57,14,1,21,1,3905517266
20854,58,105,110,74,81,23,34,71,40,64,1,3905517268
20855,32,42,26,34,8,96,79,76,93,5,1,3905517295
20856,25,27,97,88,109,6,105,21,74,53,0,3905517296
20857,18,75,23,22,68,74,73,41,26,7,1,3905517300
20858,11,100,2,67,75,101,72,23,120,14,1,3905517301
20859,14,74,104,26,93,64,1,22,9,67,0,3905517302
20860,46,13,52,8,104,7,45,1,63,10,0,3905517304
20861,97,19,8,37,119,74,48,7,22,85,0,3905517305
20862,7,108,41,87,17,4,30,35,74,14,1,3905517309
20863,99,95,27,36,59,63,22,85,29,3,1,3905517310
20864,93,46,90,96,101,27,4,22,71,85,0,3905517311
20865,108,26,8,17,49,60,48,22,23,75,0,3905517313
20866,7,8,101,13,51,21,40,14,104,75,0,3905517334
20867,6,42,75,51,1,73,74,47,63,102,1,3905517336
20868,64,41,35,84,2,88,72,5,34,32,1,3905517337
20869,48,93,47,5,86,10,87,44,50,49,1,3905517340
20870,110,95,35,59,22,33,71,98,14,10,0,3905517342
20871,71,35,4,91,10,44,41,36,17,25,0,3905517345
20872,6,54,22,44,14,94,8,99,84,71,1,3905517349
20873,54,98,32,23,30,14,93,75,2,74,0,3905517351
20874,50,93,69,22,48,113,25,23,8,86,1,3905517352
20875,47,30,32,12,7,93,86,20,21,41,1,3905517354
20876,16,63,12,92,105,21,18,44,32,23,1,3905517356
20877,4,5,42,48,103,63,34,86,89,104,0,3905517357
20878,75,59,41,22,52,108,64,16,25,1,1,3905517377
20879,75,90,82,107,44,14,85,43,12,26,1,3905517378
20880,53,104,75,74,68,11,12,14,1,5,0,3905517379
20881,45,14,15,35,12,44,36,22,2,42,0,3905517381
20882,82,5,14,99,114,91,93,20,110,22,0,3905517384
20883,22,95,99,74,2,44,114,67,11,87,1,3905517386
20884,22,8,88,84,14,21,97,42,62,17,1,3905517387
20885,8,44,49,41,35,71,63,74,99,58,0,3905517388
20886,11,18,25,46,95,97,67,17,112,4,0,3905517390
20887,85,41,10,113,75,42,36,49,63,23,1,3905517391
20888,4,101,7,20,18,13,96,21,12,5,1,3905517392
20889,104,1,34,7,5,60,12,72,9,74,1,3905517393
20890,23,100,103,44,16,101,51,3,81,17,1,3905517395
20891,31,17,19,63,60,71,119,84,11,8,0,3905517399
20892,14,10,21,47,31,26,2,48,27,11,0,3905517403
20893,26,21,23,18,16,74,81,28,119,41,1,3905517423
